client,method,latency(ms)
lookup-client,lookup,0.941167000007681
lookup-client,lookup,1.0184999999864885
lookup-client,lookup,1.7562079999606794
lookup-client,lookup,2.2147500000073705
lookup-client,lookup,1.3905839999779346
lookup-client,lookup,0.869459000000461
lookup-client,lookup,0.9148749999781103
lookup-client,lookup,0.7997920000093472
lookup-client,lookup,1.0637910000355077
lookup-client,lookup,2.1297079999840207
lookup-client,lookup,0.9747920000222621
lookup-client,lookup,1.0257080000428687
lookup-client,lookup,1.081083000030958
lookup-client,lookup,1.062165999996978
lookup-client,lookup,1.5314999999986867
lookup-client,lookup,1.493791000029887
lookup-client,lookup,1.1488330000020142
lookup-client,lookup,1.38883300002135
lookup-client,lookup,1.7400829999587586
lookup-client,lookup,2.106791000016983
lookup-client,lookup,0.9678339999936725
lookup-client,lookup,1.5527500000303007
lookup-client,lookup,0.8318750000171349
lookup-client,lookup,1.0606669999901897
lookup-client,lookup,1.6840419999653022
lookup-client,lookup,0.8075410000287775
lookup-client,lookup,0.9680410000214579
lookup-client,lookup,2.5840419999667574
lookup-client,lookup,1.4646660000039446
lookup-client,lookup,1.1677080000254136
lookup-client,lookup,1.3497499999743923
lookup-client,lookup,1.2265419999835103
lookup-client,lookup,0.727457999971648
lookup-client,lookup,0.8598750000032851
lookup-client,lookup,1.5842079999970338
lookup-client,lookup,0.9147499999926367
lookup-client,lookup,0.5624160000365919
lookup-client,lookup,0.6824590000178432
lookup-client,lookup,1.2145420000138074
lookup-client,lookup,0.8478330000230017
lookup-client,lookup,1.9174170000155755
lookup-client,lookup,1.1547920000225531
lookup-client,lookup,1.0228749999896536
lookup-client,lookup,0.7078339999679883
lookup-client,lookup,0.9668749999605097
lookup-client,lookup,0.9530410000024858
lookup-client,lookup,1.0017910000215124
lookup-client,lookup,0.9139999999661086
lookup-client,lookup,0.7878330000039568
lookup-client,lookup,2.3352910000085103
lookup-client,lookup,0.633708000009392
lookup-client,lookup,1.2827909999941767
lookup-client,lookup,1.551708000022245
lookup-client,lookup,0.7552089999762757
lookup-client,lookup,0.81558300001916
lookup-client,lookup,0.9473750000097425
lookup-client,lookup,1.2192909999839685
lookup-client,lookup,1.2594589999821437
lookup-client,lookup,0.8981670000025588
lookup-client,lookup,1.2783749999698557
lookup-client,lookup,1.5997080000147434
lookup-client,lookup,1.0931669999649785
lookup-client,lookup,0.9309579999694506
lookup-client,lookup,0.9099170000013146
lookup-client,lookup,1.3043749999610554
lookup-client,lookup,1.126749999968979
lookup-client,lookup,0.99158300002955
lookup-client,lookup,0.9755000000382097
lookup-client,lookup,0.9831670000153281
lookup-client,lookup,0.7121250000068358
lookup-client,lookup,1.0199579999721209
lookup-client,lookup,0.9510419999969599
